file_id,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,premise_one,premise_two,p1_outcome,p2_outcome,p1_sentence,p2_sentence,q1,q2,q3,q4,trial_number,q1_type,q2_type,q3_type,q4_type,response,question_order
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,20,1168,0.0-2.0-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Zoprolol were cured</p><p>People who took Melodeine and Cyclorall were not cured</p>,null,html-keyboard-response,21,1174,0.0-2.0-1.3,C+,AB-,TRUE,FALSE,People who took Zoprolol were cured,People who took Melodeine and Cyclorall were not cured,How well does the combination of Melodeine and Cyclorall work?,How well does Melodeine work?,How well does Zoprolol work?,How well does Cyclorall work?,16,4,2,1,3,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Melodeine and Cyclorall work?</p>,NA,html-slider-response,22,1182,0.0-2.0-2.3,C+,AB-,TRUE,FALSE,People who took Zoprolol were cured,People who took Melodeine and Cyclorall were not cured,How well does the combination of Melodeine and Cyclorall work?,How well does Melodeine work?,How well does Zoprolol work?,How well does Cyclorall work?,16,4,2,1,3,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Melodeine work?</p>,NA,html-slider-response,23,1197,0.0-2.0-3.3,C+,AB-,TRUE,FALSE,People who took Zoprolol were cured,People who took Melodeine and Cyclorall were not cured,How well does the combination of Melodeine and Cyclorall work?,How well does Melodeine work?,How well does Zoprolol work?,How well does Cyclorall work?,16,4,2,1,3,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Zoprolol work?</p>,NA,html-slider-response,24,1202,0.0-2.0-4.3,C+,AB-,TRUE,FALSE,People who took Zoprolol were cured,People who took Melodeine and Cyclorall were not cured,How well does the combination of Melodeine and Cyclorall work?,How well does Melodeine work?,How well does Zoprolol work?,How well does Cyclorall work?,16,4,2,1,3,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Cyclorall work?</p>,NA,html-slider-response,25,1213,0.0-2.0-5.3,C+,AB-,TRUE,FALSE,People who took Zoprolol were cured,People who took Melodeine and Cyclorall were not cured,How well does the combination of Melodeine and Cyclorall work?,How well does Melodeine work?,How well does Zoprolol work?,How well does Cyclorall work?,16,4,2,1,3,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,26,1218,0.0-2.0-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Pantozolam and Lorataptyline were not cured</p><p>People who took Pantozolam were cured</p>,null,html-keyboard-response,27,1225,0.0-2.0-1.4,AB-,A+,FALSE,TRUE,People who took Pantozolam and Lorataptyline were not cured,People who took Pantozolam were cured,How well does the combination of Pantozolam and Lorataptyline work?,How well does Lorataptyline work?,null,How well does Pantozolam work?,6,3,2,4,1,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Pantozolam and Lorataptyline work?</p>,NA,html-slider-response,28,1231,0.0-2.0-2.4,AB-,A+,FALSE,TRUE,People who took Pantozolam and Lorataptyline were not cured,People who took Pantozolam were cured,How well does the combination of Pantozolam and Lorataptyline work?,How well does Lorataptyline work?,null,How well does Pantozolam work?,6,3,2,4,1,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Lorataptyline work?</p>,NA,html-slider-response,29,1247,0.0-2.0-3.4,AB-,A+,FALSE,TRUE,People who took Pantozolam and Lorataptyline were not cured,People who took Pantozolam were cured,How well does the combination of Pantozolam and Lorataptyline work?,How well does Lorataptyline work?,null,How well does Pantozolam work?,6,3,2,4,1,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,30,1252,0.0-2.0-4.4,AB-,A+,FALSE,TRUE,People who took Pantozolam and Lorataptyline were not cured,People who took Pantozolam were cured,How well does the combination of Pantozolam and Lorataptyline work?,How well does Lorataptyline work?,null,How well does Pantozolam work?,6,3,2,4,1,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Pantozolam work?</p>,NA,html-slider-response,31,1262,0.0-2.0-5.4,AB-,A+,FALSE,TRUE,People who took Pantozolam and Lorataptyline were not cured,People who took Pantozolam were cured,How well does the combination of Pantozolam and Lorataptyline work?,How well does Lorataptyline work?,null,How well does Pantozolam work?,6,3,2,4,1,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,32,1267,0.0-2.0-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Doxymycin were cured</p><p>People who took Doxymycin and Alpragra were cured</p>,null,html-keyboard-response,33,1276,0.0-2.0-1.5,A+,AB+,TRUE,TRUE,People who took Doxymycin were cured,People who took Doxymycin and Alpragra were cured,How well does the combination of Doxymycin and Alpragra work?,How well does Doxymycin work?,null,How well does Alpragra work?,1,3,1,4,2,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Doxymycin and Alpragra work?</p>,NA,html-slider-response,34,1282,0.0-2.0-2.5,A+,AB+,TRUE,TRUE,People who took Doxymycin were cured,People who took Doxymycin and Alpragra were cured,How well does the combination of Doxymycin and Alpragra work?,How well does Doxymycin work?,null,How well does Alpragra work?,1,3,1,4,2,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Doxymycin work?</p>,NA,html-slider-response,35,1297,0.0-2.0-3.5,A+,AB+,TRUE,TRUE,People who took Doxymycin were cured,People who took Doxymycin and Alpragra were cured,How well does the combination of Doxymycin and Alpragra work?,How well does Doxymycin work?,null,How well does Alpragra work?,1,3,1,4,2,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,36,1302,0.0-2.0-4.5,A+,AB+,TRUE,TRUE,People who took Doxymycin were cured,People who took Doxymycin and Alpragra were cured,How well does the combination of Doxymycin and Alpragra work?,How well does Doxymycin work?,null,How well does Alpragra work?,1,3,1,4,2,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Alpragra work?</p>,NA,html-slider-response,37,1313,0.0-2.0-5.5,A+,AB+,TRUE,TRUE,People who took Doxymycin were cured,People who took Doxymycin and Alpragra were cured,How well does the combination of Doxymycin and Alpragra work?,How well does Doxymycin work?,null,How well does Alpragra work?,1,3,1,4,2,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,38,1318,0.0-2.0-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Oxydeine and Acetadeine were not cured</p>,null,html-keyboard-response,39,1325,0.0-2.0-1.6,AB-,null,FALSE,null,People who took Oxydeine and Acetadeine were not cured,null,How well does Acetadeine work?,How well does the combination of Oxydeine and Acetadeine work?,null,How well does Oxydeine work?,12,2,3,4,1,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Acetadeine work?</p>,NA,html-slider-response,40,1332,0.0-2.0-2.6,AB-,null,FALSE,null,People who took Oxydeine and Acetadeine were not cured,null,How well does Acetadeine work?,How well does the combination of Oxydeine and Acetadeine work?,null,How well does Oxydeine work?,12,2,3,4,1,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Oxydeine and Acetadeine work?</p>,NA,html-slider-response,41,1347,0.0-2.0-3.6,AB-,null,FALSE,null,People who took Oxydeine and Acetadeine were not cured,null,How well does Acetadeine work?,How well does the combination of Oxydeine and Acetadeine work?,null,How well does Oxydeine work?,12,2,3,4,1,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,42,1352,0.0-2.0-4.6,AB-,null,FALSE,null,People who took Oxydeine and Acetadeine were not cured,null,How well does Acetadeine work?,How well does the combination of Oxydeine and Acetadeine work?,null,How well does Oxydeine work?,12,2,3,4,1,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Oxydeine work?</p>,NA,html-slider-response,43,1362,0.0-2.0-5.6,AB-,null,FALSE,null,People who took Oxydeine and Acetadeine were not cured,null,How well does Acetadeine work?,How well does the combination of Oxydeine and Acetadeine work?,null,How well does Oxydeine work?,12,2,3,4,1,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,44,1367,0.0-2.0-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Metfoca were not cured</p>,null,html-keyboard-response,45,1373,0.0-2.0-1.7,A-,null,FALSE,null,People who took Metfoca were not cured,null,null,null,null,How well does Metfoca work?,10,3,2,4,1,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,46,1381,0.0-2.0-2.7,A-,null,FALSE,null,People who took Metfoca were not cured,null,null,null,null,How well does Metfoca work?,10,3,2,4,1,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,47,1397,0.0-2.0-3.7,A-,null,FALSE,null,People who took Metfoca were not cured,null,null,null,null,How well does Metfoca work?,10,3,2,4,1,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,48,1402,0.0-2.0-4.7,A-,null,FALSE,null,People who took Metfoca were not cured,null,null,null,null,How well does Metfoca work?,10,3,2,4,1,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Metfoca work?</p>,NA,html-slider-response,49,1413,0.0-2.0-5.7,A-,null,FALSE,null,People who took Metfoca were not cured,null,null,null,null,How well does Metfoca work?,10,3,2,4,1,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,50,1418,0.0-2.0-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Xatan were not cured</p><p>People who took Amitrisone and Addeprazole were not cured</p>,null,html-keyboard-response,51,1425,0.0-2.0-1.8,C-,AB-,FALSE,FALSE,People who took Xatan were not cured,People who took Amitrisone and Addeprazole were not cured,How well does Addeprazole work?,How well does Amitrisone work?,How well does Xatan work?,How well does the combination of Amitrisone and Addeprazole work?,18,3,2,1,4,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Addeprazole work?</p>,NA,html-slider-response,52,1431,0.0-2.0-2.8,C-,AB-,FALSE,FALSE,People who took Xatan were not cured,People who took Amitrisone and Addeprazole were not cured,How well does Addeprazole work?,How well does Amitrisone work?,How well does Xatan work?,How well does the combination of Amitrisone and Addeprazole work?,18,3,2,1,4,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Amitrisone work?</p>,NA,html-slider-response,53,1446,0.0-2.0-3.8,C-,AB-,FALSE,FALSE,People who took Xatan were not cured,People who took Amitrisone and Addeprazole were not cured,How well does Addeprazole work?,How well does Amitrisone work?,How well does Xatan work?,How well does the combination of Amitrisone and Addeprazole work?,18,3,2,1,4,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Xatan work?</p>,NA,html-slider-response,54,1451,0.0-2.0-4.8,C-,AB-,FALSE,FALSE,People who took Xatan were not cured,People who took Amitrisone and Addeprazole were not cured,How well does Addeprazole work?,How well does Amitrisone work?,How well does Xatan work?,How well does the combination of Amitrisone and Addeprazole work?,18,3,2,1,4,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Amitrisone and Addeprazole work?</p>,NA,html-slider-response,55,1463,0.0-2.0-5.8,C-,AB-,FALSE,FALSE,People who took Xatan were not cured,People who took Amitrisone and Addeprazole were not cured,How well does Addeprazole work?,How well does Amitrisone work?,How well does Xatan work?,How well does the combination of Amitrisone and Addeprazole work?,18,3,2,1,4,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,56,1469,0.0-2.0-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Hydroptyline and Addermin were cured</p><p>People who took Hydroptyline were cured</p>,null,html-keyboard-response,57,1475,0.0-2.0-1.9,AB+,A+,TRUE,TRUE,People who took Hydroptyline and Addermin were cured,People who took Hydroptyline were cured,How well does Hydroptyline work?,null,How well does Addermin work?,How well does the combination of Hydroptyline and Addermin work?,5,1,4,2,3,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Hydroptyline work?</p>,NA,html-slider-response,58,1481,0.0-2.0-2.9,AB+,A+,TRUE,TRUE,People who took Hydroptyline and Addermin were cured,People who took Hydroptyline were cured,How well does Hydroptyline work?,null,How well does Addermin work?,How well does the combination of Hydroptyline and Addermin work?,5,1,4,2,3,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,59,1497,0.0-2.0-3.9,AB+,A+,TRUE,TRUE,People who took Hydroptyline and Addermin were cured,People who took Hydroptyline were cured,How well does Hydroptyline work?,null,How well does Addermin work?,How well does the combination of Hydroptyline and Addermin work?,5,1,4,2,3,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Addermin work?</p>,NA,html-slider-response,60,1502,0.0-2.0-4.9,AB+,A+,TRUE,TRUE,People who took Hydroptyline and Addermin were cured,People who took Hydroptyline were cured,How well does Hydroptyline work?,null,How well does Addermin work?,How well does the combination of Hydroptyline and Addermin work?,5,1,4,2,3,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Hydroptyline and Addermin work?</p>,NA,html-slider-response,61,1512,0.0-2.0-5.9,AB+,A+,TRUE,TRUE,People who took Hydroptyline and Addermin were cured,People who took Hydroptyline were cured,How well does Hydroptyline work?,null,How well does Addermin work?,How well does the combination of Hydroptyline and Addermin work?,5,1,4,2,3,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,62,1517,0.0-2.0-0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Clindaprofen were cured</p>,null,html-keyboard-response,63,1525,0.0-2.0-1.10,A+,null,TRUE,null,People who took Clindaprofen were cured,null,null,null,How well does Clindaprofen work?,null,9,3,2,1,4,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,64,1532,0.0-2.0-2.10,A+,null,TRUE,null,People who took Clindaprofen were cured,null,null,null,How well does Clindaprofen work?,null,9,3,2,1,4,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,65,1546,0.0-2.0-3.10,A+,null,TRUE,null,People who took Clindaprofen were cured,null,null,null,How well does Clindaprofen work?,null,9,3,2,1,4,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Clindaprofen work?</p>,NA,html-slider-response,66,1551,0.0-2.0-4.10,A+,null,TRUE,null,People who took Clindaprofen were cured,null,null,null,How well does Clindaprofen work?,null,9,3,2,1,4,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,67,1563,0.0-2.0-5.10,A+,null,TRUE,null,People who took Clindaprofen were cured,null,null,null,How well does Clindaprofen work?,null,9,3,2,1,4,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,68,1568,0.0-2.0-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Oxygra and Metfoprofen were not cured</p><p>People who took Gabadeine were cured</p>,null,html-keyboard-response,69,1574,0.0-2.0-1.11,AB-,C+,FALSE,TRUE,People who took Oxygra and Metfoprofen were not cured,People who took Gabadeine were cured,null,How well does Metfoprofen work?,How well does Oxygra work?,How well does the combination of Oxygra and Metfoprofen work?,20,4,2,1,3,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,70,1582,0.0-2.0-2.11,AB-,C+,FALSE,TRUE,People who took Oxygra and Metfoprofen were not cured,People who took Gabadeine were cured,null,How well does Metfoprofen work?,How well does Oxygra work?,How well does the combination of Oxygra and Metfoprofen work?,20,4,2,1,3,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Metfoprofen work?</p>,NA,html-slider-response,71,1597,0.0-2.0-3.11,AB-,C+,FALSE,TRUE,People who took Oxygra and Metfoprofen were not cured,People who took Gabadeine were cured,null,How well does Metfoprofen work?,How well does Oxygra work?,How well does the combination of Oxygra and Metfoprofen work?,20,4,2,1,3,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Oxygra work?</p>,NA,html-slider-response,72,1602,0.0-2.0-4.11,AB-,C+,FALSE,TRUE,People who took Oxygra and Metfoprofen were not cured,People who took Gabadeine were cured,null,How well does Metfoprofen work?,How well does Oxygra work?,How well does the combination of Oxygra and Metfoprofen work?,20,4,2,1,3,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Oxygra and Metfoprofen work?</p>,NA,html-slider-response,73,1612,0.0-2.0-5.11,AB-,C+,FALSE,TRUE,People who took Oxygra and Metfoprofen were not cured,People who took Gabadeine were cured,null,How well does Metfoprofen work?,How well does Oxygra work?,How well does the combination of Oxygra and Metfoprofen work?,20,4,2,1,3,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,74,1617,0.0-2.0-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Trazotrin were cured</p><p>People who took Hydrodipine and Clonacillin were cured</p>,null,html-keyboard-response,75,1625,0.0-2.0-1.12,C+,AB+,TRUE,TRUE,People who took Trazotrin were cured,People who took Hydrodipine and Clonacillin were cured,How well does Hydrodipine work?,How well does Clonacillin work?,How well does Trazotrin work?,How well does the combination of Hydrodipine and Clonacillin work?,15,2,3,1,4,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Hydrodipine work?</p>,NA,html-slider-response,76,1632,0.0-2.0-2.12,C+,AB+,TRUE,TRUE,People who took Trazotrin were cured,People who took Hydrodipine and Clonacillin were cured,How well does Hydrodipine work?,How well does Clonacillin work?,How well does Trazotrin work?,How well does the combination of Hydrodipine and Clonacillin work?,15,2,3,1,4,null,q1
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Clonacillin work?</p>,NA,html-slider-response,77,1646,0.0-2.0-3.12,C+,AB+,TRUE,TRUE,People who took Trazotrin were cured,People who took Hydrodipine and Clonacillin were cured,How well does Hydrodipine work?,How well does Clonacillin work?,How well does Trazotrin work?,How well does the combination of Hydrodipine and Clonacillin work?,15,2,3,1,4,null,q2
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does Trazotrin work?</p>,NA,html-slider-response,78,1651,0.0-2.0-4.12,C+,AB+,TRUE,TRUE,People who took Trazotrin were cured,People who took Hydrodipine and Clonacillin were cured,How well does Hydrodipine work?,How well does Clonacillin work?,How well does Trazotrin work?,How well does the combination of Hydrodipine and Clonacillin work?,15,2,3,1,4,null,q3
data_2019-09-03-13-06-13_s57gyquyha,null,<p>How well does the combination of Hydrodipine and Clonacillin work?</p>,NA,html-slider-response,79,1663,0.0-2.0-5.12,C+,AB+,TRUE,TRUE,People who took Trazotrin were cured,People who took Hydrodipine and Clonacillin were cured,How well does Hydrodipine work?,How well does Clonacillin work?,How well does Trazotrin work?,How well does the combination of Hydrodipine and Clonacillin work?,15,2,3,1,4,null,q4
data_2019-09-03-13-06-13_s57gyquyha,null,+,null,html-keyboard-response,80,1668,0.0-2.0-0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>People who took Loratadeine were cured</p>,null,html-keyboard-response,81,1675,0.0-2.0-1.13,C+,null,TRUE,null,People who took Loratadeine were cured,null,null,null,How well does Loratadeine work?,null,13,3,4,1,2,NA,NA
data_2019-09-03-13-06-13_s57gyquyha,null,<p>null</p>,NA,html-slider-response,82,1681,0.0-2.0-2.13,C+,null,TRUE,null,People who took Loratadeine were cured,null,null,null,How well does Loratadeine work?,null,13,3,4,1,2,null,q1
